1570820373.553761,4.35968017578125
1570820373.6529613,4.357124328613281
1570820373.7526581,4.515541076660156
1570820373.8533459,4.8936767578125
1570820373.9674253,5.2845916748046875
1570820374.0567038,5.545204162597656
1570820374.1544158,5.614189147949219
1570820374.2570877,5.511985778808594
1570820374.3538086,5.379127502441406
1570820374.4530098,5.251380920410156
1570820374.5780003,5.167060852050781
1570820374.6628165,5.1645050048828125
1570820374.752592,5.167060852050781
1570820374.8537765,5.006095886230469
1570820374.9529772,4.6049652099609375
1570820375.055153,4.0479736328125
1570820375.1543531,3.6493911743164062
1570820375.277857,3.5931854248046875
1570820375.357713,3.6263961791992188
1570820375.4663372,3.6187362670898438
1570820375.557601,3.5701904296875
1570820375.654321,3.5012054443359375
1570820375.7574892,3.4066696166992188
1570820375.85421,3.2686996459960938
1570820375.9588654,3.1792755126953125
1570820376.0550895,3.1639404296875
1570820376.1572657,3.1307296752929688
1570820376.265394,3.1205062866210938
1570820376.354674,3.248260498046875
1570820376.4568508,3.5293045043945312
1570820376.5530736,3.8435745239257812
1570820376.676082,4.114402770996094
1570820376.7559414,4.431221008300781
1570820376.8571227,4.827247619628906
1570820376.9538422,5.310142517089844
1570820377.0580022,5.8364715576171875
1570820377.1562104,6.033210754394531
1570820377.2792187,5.8875732421875
1570820377.3789146,5.6806182861328125
1570820377.4944828,5.491546630859375
1570820377.5579708,5.4046783447265625
1570820377.6804833,5.435340881347656
1570820377.7548828,5.448112487792969
1570820377.8649948,5.3867950439453125
1570820377.9646928,5.320365905761719
1570820378.070835,5.177284240722656
1570820378.1581311,4.9320068359375
1570820378.2543554,4.6969451904296875
1570820378.3570273,4.505317687988281
1570820378.4587078,4.367347717285156
1570820378.5569162,4.275367736816406
1570820378.6576054,4.203826904296875
1570820378.7587879,4.142509460449219
1570820378.8798118,4.06585693359375
1570820378.9591718,4.0249786376953125
1570820379.0593638,3.9687652587890625
1570820379.176916,3.853790283203125
1570820379.2572682,3.726043701171875
1570820379.3594441,3.6110687255859375
1570820379.4566605,3.51397705078125
1570820379.5652845,3.4168853759765625
1570820379.6649814,3.2789154052734375
1570820379.7567406,3.1537246704101562
1570820379.8693597,3.0668563842773438
1570820379.959605,2.9876480102539062
1570820380.057813,2.88800048828125
1570820380.1565187,2.8215713500976562
1570820380.280517,2.8190155029296875
1570820380.3588848,2.8445663452148438
1570820380.4570932,2.9288864135742188
1570820380.5592725,3.07196044921875
1570820380.6545014,3.25592041015625
1570820380.7581656,3.4730987548828125
1570820380.8593495,3.6723861694335938
1570820380.9565673,3.7873611450195312
1570820381.0582473,3.8997802734375
1570820381.1594317,4.096519470214844
1570820381.2571437,4.334129333496094
1570820381.3573344,4.5947418212890625
1570820381.48927,4.832359313964844
1570820381.5582144,5.02398681640625
1570820381.6584065,5.1517333984375
1570820381.7794306,5.1875
1570820381.8573024,5.044425964355469
1570820381.959975,4.8068084716796875
1570820382.0561988,4.546195983886719
1570820382.1568868,4.3009185791015625
1570820382.2823749,4.132286071777344
1570820382.3552868,4.019866943359375
1570820382.4554787,3.9304428100585938
1570820382.5576553,3.8231353759765625
1570820382.6568558,3.6953811645507812
1570820382.757543,3.5625228881835938
1570820382.8587291,3.5037612915039062
1570820382.9579277,3.5165328979492188
1570820383.0566318,3.5701904296875
1570820383.1583135,3.5982894897460938
1570820383.2565217,3.5804061889648438
1570820383.3820095,3.6391754150390625
1570820383.469304,3.7924728393554688
1570820383.55561,3.9815444946289062
1570820383.657785,4.257484436035156
1570820383.7569857,4.6688385009765625
1570820383.8561842,5.098075866699219
1570820383.982664,5.4608917236328125
1570820384.0565684,5.7163848876953125
1570820384.1597364,5.851806640625
1570820384.2579443,5.8926849365234375
1570820384.3611133,5.823699951171875
1570820384.4598167,5.7266082763671875
1570820384.5694327,5.6346282958984375
1570820384.661198,5.545204162597656
1570820384.7574177,5.603965759277344
1570820384.8809211,5.609077453613281
1570820384.9573047,5.399566650390625
1570820385.079819,5.136405944824219
1570820385.180011,4.845130920410156
1570820385.2712734,4.579414367675781
1570820385.3570814,4.39801025390625
1570820385.4820735,4.2830352783203125
1570820385.5723467,4.21405029296875
1570820385.6606336,4.185943603515625
1570820385.7578497,4.17572021484375
1570820385.8585377,4.168060302734375
1570820385.981051,4.111846923828125
1570820386.0673542,4.035194396972656
1570820386.1606023,4.0147552490234375
1570820386.2568266,4.009651184082031
1570820386.3580124,3.9815444946289062
1570820386.4735785,3.9074478149414062
1570820386.5588923,3.8205795288085938
1570820386.6620586,3.8103561401367188
1570820386.7587786,3.8972244262695312
1570820386.8579786,3.9994277954101562
1570820386.9839647,4.101631164550781
1570820387.0593545,4.311134338378906
1570820387.1620271,4.6126251220703125
1570820387.2597392,4.9268951416015625
1570820387.3718355,5.1926116943359375
1570820387.4571476,5.363800048828125
1570820387.559323,5.5324249267578125
1570820387.6575315,5.7393798828125
1570820387.7592144,5.841583251953125
1570820387.8618855,5.8134765625
1570820387.9719956,5.849250793457031
1570820388.060284,5.976997375488281
1570820388.181804,6.051094055175781
1570820388.2626522,5.964225769042969
1570820388.373757,5.7163848876953125
1570820388.4620445,5.455780029296875
1570820388.5915024,5.511985778808594
1570820388.6713564,5.931007385253906
1570820388.762622,6.240165710449219
1570820388.8598375,6.275932312011719
1570820388.991801,6.086860656738281
1570820389.0592287,5.8185882568359375
1570820389.1584284,5.573310852050781
1570820389.2918527,5.305030822753906
1570820389.3607967,5.2564849853515625
1570820389.4590054,5.46343994140625
1570820389.5582068,5.856910705566406
1570820389.6693091,6.4266815185546875
1570820389.7605731,6.927459716796875
1570820389.8617573,7.251945495605469
1570820389.9837735,7.448677062988281
1570820390.0581734,7.74505615234375
1570820390.1732473,8.133415222167969
1570820390.2798858,8.258613586425781
1570820390.3587499,7.9698944091796875
1570820390.4629104,7.517662048339844
1570820390.5596316,7.228950500488281
1570820390.6628003,6.9223480224609375
1570820390.7828321,6.505882263183594
1570820390.8686397,6.183952331542969
1570820390.9603984,5.94378662109375
1570820391.0586064,5.747047424316406
1570820391.1617744,5.6295166015625
1570820391.2828002,5.5196533203125
1570820391.3805106,5.389350891113281
1570820391.4588804,5.325469970703125
1570820391.5689914,5.2845916748046875
1570820391.6587687,5.241157531738281
1570820391.7599523,5.20794677734375
1570820391.8626235,5.1389617919921875
1570820391.961824,4.98565673828125
1570820392.0754097,4.755706787109375
1570820392.185025,4.5410919189453125
1570820392.2638876,4.444000244140625
1570820392.3700328,4.602409362792969
1570820392.4821293,4.914115905761719
1570820392.5604963,5.20794677734375
1570820392.6621757,5.465995788574219
1570820392.759392,5.6908416748046875
1570820392.8615687,5.9003448486328125
1570820392.98656,6.0843048095703125
1570820393.0614579,6.217170715332031
1570820393.1829777,6.38323974609375
1570820393.262336,6.705169677734375
1570820393.3640163,7.108863830566406
1570820393.4825604,7.405242919921875
1570820393.5614245,7.553436279296875
1570820393.6695547,7.4921112060546875
1570820393.7603204,7.264717102050781
1570820393.8753936,6.914680480957031
1570820393.9592192,6.482887268066406
1570820394.0613942,6.34747314453125
1570820394.165556,6.884025573730469
1570820394.2850893,7.3260345458984375
1570820394.3753612,7.172737121582031
1570820394.4616654,6.942787170410156
1570820394.5658252,6.822700500488281
1570820394.6610572,6.8201446533203125
1570820394.7741456,6.9325714111328125
1570820394.8634257,7.154853820800781
1570820394.9641156,7.305595397949219
